lon,lat,AOD,albedo,cloud,tp,tp_local,tp_yang_match
-73.75,-37.25,0.0445912840222057,0.0142614904215448,0.449276563774079,4,1,4
-73.25,-37.25,0.0445912840222057,0.0451279339640539,0.472132544795889,4,1,4
-72.75,-37.25,0.0457038185782033,0.0863802474382328,0.406972821382276,4,1,4
-72.25,-37.25,0.0457038185782033,0.0992766983642002,0.378799205449678,4,1,4
-71.75,-37.25,0.0413660575820916,0.122552915230562,0.407244431682826,4,1,4
-71.25,-37.25,0.0413660575820916,0.212825225386882,0.483711750605051,4,1,4
-70.75,-37.25,0.0306340323196907,0.231015575838187,0.392505578608859,4,1,4
-70.25,-37.25,0.0306340323196907,0.22413125881918,0.419544564414966,4,1,4
-69.75,-37.25,0.0319825590542333,0.193218093098696,0.396203807968683,4,1,4
-69.25,-37.25,0.0319825590542333,0.125969072130067,0.371846780609421,4,1,4
-68.75,-37.25,0.038174544310341,0.119762065978327,0.376712805414219,4,1,4
-68.25,-37.25,0.038174544310341,0.109916408401404,0.388115593375414,4,1,4
-67.75,-37.25,0.0541433483918819,0.119219145682955,0.383178393271744,4,1,4
-67.25,-37.25,0.0541433483918819,0.115338678769533,0.379155081944042,4,1,4
-66.75,-37.25,0.0554244487896973,0.122337650501592,0.380499784857069,4,1,4
-66.25,-37.25,0.0554244487896973,0.118326884771407,0.37913078132607,4,1,4
-65.75,-37.25,0.0488953318499539,0.106579979377279,0.394909458616118,4,1,4
-65.25,-37.25,0.0488953318499539,0.110440521270501,0.409852509035584,4,1,4
-64.75,-37.25,0.0496370215539523,0.131144929079242,0.410936321751005,4,1,4
-64.25,-37.25,0.0496370215539523,0.128026032311335,0.414155908822174,4,1,4
-63.75,-37.25,0.0628188703841054,0.121795882856254,0.411367702816585,4,1,4
-63.25,-37.25,0.0628188703841054,0.123567478218855,0.415567663917557,4,1,4
-62.75,-37.25,0.0618636639471377,0.127208089438182,0.42996404062584,4,1,4
-62.25,-37.25,0.0618636639471377,0.144806267497073,0.44461429823365,4,1,4
-61.75,-37.25,0.057447238891511,0.156932042203729,0.459266514321806,4,1,4
-61.25,-37.25,0.057447238891511,0.162471769316105,0.467878107017937,4,1,4
-60.75,-37.25,0.0590092823590228,0.165352552688424,0.487316539836811,4,1,4
-60.25,-37.25,0.0590092823590228,0.159699301962926,0.498531880613357,5,1,4
-59.75,-37.25,0.0565931719596341,0.158396577779767,0.508526778900905,5,1,4
-59.25,-37.25,0.0565931719596341,0.156148683772997,0.517259591222632,5,1,4
-58.75,-37.25,0.0561886139392713,0.162342659291796,0.522425443906643,5,1,4
-58.25,-37.25,0.0561886139392713,0.164963350181768,0.514204825734226,5,1,4
-57.75,-37.25,0.0684040186096689,0.159788238099361,0.516459706618356,5,1,4
-57.25,-37.25,0.0684040186096689,0.102473367488732,0.508127197371462,5,1,4
-56.75,-37.25,0.0748881846582609,0.0231448022761963,0.47279837657441,5,1,4
-73.25,-36.75,0.0451756456071742,0.016860530443457,0.426860467745665,4,1,4
-72.75,-36.75,0.0455015395680219,0.0774664531837156,0.405654506414957,4,1,4
-72.25,-36.75,0.0455015395680219,0.11910511695897,0.366219499648214,4,1,4
-71.75,-36.75,0.0475355673926236,0.10807272636974,0.379290655169013,4,1,4
-71.25,-36.75,0.0475355673926236,0.216261907307364,0.468676239297694,4,1,4
-70.75,-36.75,0.0316566650933855,0.305784613766623,0.464530084867267,4,1,4
-70.25,-36.75,0.0316566650933855,0.448344776921579,0.47569115512266,3,5,5
-69.75,-36.75,0.0282516350886656,0.208102953749789,0.369315341684921,4,2,4
-69.25,-36.75,0.0282516350886656,0.148845991273875,0.396846653372622,4,1,4
-68.75,-36.75,0.034702087968894,0.123295736045084,0.405630076949595,4,1,4
-68.25,-36.75,0.034702087968894,0.11297367132681,0.386926486571944,4,1,4
-67.75,-36.75,0.0607736048367159,0.123090099805847,0.38184384353314,4,1,4
-67.25,-36.75,0.0607736048367159,0.1222886013129,0.371859227267406,4,1,4
-66.75,-36.75,0.0548625626503045,0.120619388851016,0.374957414326632,4,1,4
-66.25,-36.75,0.0548625626503045,0.118760407611837,0.369864180032275,4,1,4
-65.75,-36.75,0.0473894769963815,0.112300299259397,0.394452333841787,4,1,4
-65.25,-36.75,0.0473894769963815,0.109156314268603,0.407700757603333,4,1,4
-64.75,-36.75,0.0539635448272762,0.117182610274241,0.412508878390547,4,1,4
-64.25,-36.75,0.0539635448272762,0.133680343223382,0.411866496837215,4,1,4
-63.75,-36.75,0.0588294787944171,0.140618597572231,0.408918726222422,4,1,4
-63.25,-36.75,0.0588294787944171,0.1484215349983,0.416277716120722,4,1,4
-62.75,-36.75,0.0627402063245904,0.138507735565916,0.423964236087333,4,1,4
-62.25,-36.75,0.0627402063245904,0.15181976810094,0.435143138821661,4,1,4
-61.75,-36.75,0.066089047715371,0.144293530748281,0.44642398561187,4,1,4
-61.25,-36.75,0.066089047715371,0.15334581993156,0.458104465470478,4,1,4
-60.75,-36.75,0.0638302654350122,0.159435240085448,0.478971506623497,4,1,4
-60.25,-36.75,0.0638302654350122,0.161628738809702,0.491690496454796,5,1,4
-59.75,-36.75,0.0649765131593734,0.164553053275915,0.499292389454898,5,1,4
-59.25,-36.75,0.0649765131593734,0.158042781038001,0.503123434705522,5,1,4
-58.75,-36.75,0.0679432719753669,0.162134082934901,0.510625857519653,5,1,4
-58.25,-36.75,0.0679432719753669,0.163146082264784,0.509893437409384,5,1,4
-57.75,-36.75,0.0751803654507451,0.148308263687686,0.508303357524646,5,1,4
-57.25,-36.75,0.0751803654507451,0.129401056814991,0.50507294727262,5,1,4
-56.75,-36.75,0.0784842559503742,0.0353584964817567,0.491235562086114,5,4,4
-72.75,-36.25,0.0455015395680219,0.0652561827598508,0.407803990133124,4,1,4
-72.25,-36.25,0.0455015395680219,0.12441657609338,0.34580095049432,4,1,4
-71.75,-36.25,0.0475355673926236,0.12004180916212,0.339272897421564,4,1,4
-71.25,-36.25,0.0475355673926236,0.152787928296401,0.375267756152962,4,1,4
-70.75,-36.25,0.0316566650933855,0.408496388703796,0.518814057688456,4,5,5
-70.25,-36.25,0.0316566650933855,0.484202906290415,0.503372264787316,3,5,5
-69.75,-36.25,0.0282516350886656,0.26901629545189,0.37861436098233,4,2,4
-69.25,-36.25,0.0282516350886656,0.200963003923651,0.395228948607221,4,1,4
-68.75,-36.25,0.034702087968894,0.14946863534802,0.392735416585198,4,1,4
-68.25,-36.25,0.034702087968894,0.127866453462933,0.391486653439623,4,1,4
-67.75,-36.25,0.0607736048367159,0.133434170879397,0.364196879071376,4,1,4
-67.25,-36.25,0.0607736048367159,0.123102505995509,0.353041632718063,4,1,4
-66.75,-36.25,0.0548625626503045,0.121235360062398,0.348983919136924,4,1,4
-66.25,-36.25,0.0548625626503045,0.117730717318894,0.361523038010174,4,1,4
-65.75,-36.25,0.0473894769963815,0.1038586943731,0.392002893397016,4,1,4
-65.25,-36.25,0.0473894769963815,0.106976805579143,0.395367794555927,4,1,4
-64.75,-36.25,0.0539635448272762,0.116212063940782,0.404586464620214,4,1,4
-64.25,-36.25,0.0539635448272762,0.146477005178582,0.401847272162218,4,1,4
-63.75,-36.25,0.0588294787944171,0.142913219122461,0.406273283126229,4,1,4
-63.25,-36.25,0.0588294787944171,0.157902858345515,0.418883783454178,4,1,4
-62.75,-36.25,0.0627402063245904,0.155163092169753,0.427559954462755,4,1,4
-62.25,-36.25,0.0627402063245904,0.134747260198565,0.432571293355295,4,1,4
-61.75,-36.25,0.066089047715371,0.140588499292648,0.442834503450179,4,1,4
-61.25,-36.25,0.066089047715371,0.139504685989896,0.454384486671027,4,1,4
-60.75,-36.25,0.0638302654350122,0.150006194614871,0.464286150986336,4,1,4
-60.25,-36.25,0.0638302654350122,0.154381580692767,0.478093076649574,4,1,4
-59.75,-36.25,0.0649765131593734,0.157244907269689,0.486301119316614,4,1,4
-59.25,-36.25,0.0649765131593734,0.156021426432703,0.490948953949234,5,1,4
-58.75,-36.25,0.0679432719753669,0.150349420778258,0.494755724351365,5,1,4
-58.25,-36.25,0.0679432719753669,0.142366429509206,0.495856081071809,5,1,4
-57.75,-36.25,0.0751803654507451,0.148649643900153,0.494346659653933,5,1,4
-57.25,-36.25,0.0751803654507451,0.0933946786917922,0.463106269656072,4,1,4
-56.75,-36.25,0.0784842559503742,0.0142614904215448,0.440009034779068,4,4,4
-72.75,-35.75,0.0459173353111725,0.0142614904215448,0.421987459412267,4,1,4
-72.25,-35.75,0.0459173353111725,0.102097400929947,0.362567346115467,4,1,4
-71.75,-35.75,0.0519969433394017,0.130982558953462,0.337803959853988,4,1,4
-71.25,-35.75,0.0519969433394017,0.109590619408576,0.346944033009671,4,1,4
-70.75,-35.75,0.0356011057919223,0.327486026797078,0.565454030182115,5,5,5
-70.25,-35.75,0.0356011057919223,0.505662050880069,0.508038138054697,3,5,5
-69.75,-35.75,0.0415908120378487,0.303004576464725,0.414714436493343,4,2,4
-69.25,-35.75,0.0415908120378487,0.168681042549273,0.347454268678636,4,1,4
-68.75,-35.75,0.0421414604544535,0.167270404859828,0.358754056035344,4,1,4
-68.25,-35.75,0.0421414604544535,0.134182013224036,0.389248548485821,4,1,4
-67.75,-35.75,0.0628862967208325,0.11069731167212,0.35152517623263,4,1,4
-67.25,-35.75,0.0628862967208325,0.113785390875853,0.343254565272446,4,1,4
-66.75,-35.75,0.0566605982963612,0.119688968046681,0.339070065858411,4,1,4
-66.25,-35.75,0.0566605982963612,0.127192770301542,0.355429844882559,4,1,4
-65.75,-35.75,0.0504573753174657,0.113947800310548,0.382910210311798,4,1,4
-65.25,-35.75,0.0504573753174657,0.119436047125834,0.387219176305686,4,1,4
-64.75,-35.75,0.0589418560222956,0.12700928236809,0.395126746856559,4,1,4
-64.25,-35.75,0.0589418560222956,0.145131019875347,0.400745060039341,4,1,4
-63.75,-35.75,0.0651113658328276,0.149849372023595,0.403592020455296,4,1,4
-63.25,-35.75,0.0651113658328276,0.154155582442827,0.427865013546048,4,1,4
-62.75,-35.75,0.0717528600004495,0.135752392566929,0.436695234495487,4,1,4
-62.25,-35.75,0.0717528600004495,0.116279388884038,0.439851222494384,4,1,4
-61.75,-35.75,0.070325669206392,0.116996473230535,0.44832773158563,4,1,4
-61.25,-35.75,0.070325669206392,0.121079854989694,0.458809466855909,4,1,4
-60.75,-35.75,0.0686400107882139,0.136780239630581,0.470141491829884,4,1,4
-60.25,-35.75,0.0686400107882139,0.14627608372427,0.478304077137325,4,1,4
-59.75,-35.75,0.069404175937788,0.151998511609865,0.482304994788445,4,1,4
-59.25,-35.75,0.069404175937788,0.141874290035424,0.487163211441339,5,1,4
-58.75,-35.75,0.0716854336637224,0.14679699649437,0.495868501960316,5,1,4
-58.25,-35.75,0.0716854336637224,0.150397475863413,0.493950995085181,5,1,4
-57.75,-35.75,0.0819791877373969,0.150110482835303,0.492237273243892,5,4,4
-57.25,-35.75,0.0819791877373969,0.0181946375584127,0.464191783157056,4,4,4
-72.25,-35.25,0.0459173353111725,0.043789014740466,0.402212477207702,4,1,4
-71.75,-35.25,0.0519969433394017,0.111609690971968,0.341140024966759,4,1,4
-71.25,-35.25,0.0519969433394017,0.119294074747663,0.328337103944863,4,1,4
-70.75,-35.25,0.0356011057919223,0.367605440641199,0.472894445189254,4,5,5
-70.25,-35.25,0.0356011057919223,0.555151211115057,0.600461093273979,3,5,5
-69.75,-35.25,0.0415908120378487,0.30032423454361,0.461842534443646,4,1,4
-69.25,-35.25,0.0415908120378487,0.169786819330558,0.35184018233452,4,1,4
-68.75,-35.25,0.0421414604544535,0.130522942003632,0.341137989177979,4,1,4
-68.25,-35.25,0.0421414604544535,0.091392490185608,0.328327569237917,4,1,4
-67.75,-35.25,0.0628862967208325,0.0989857687248861,0.322236076895865,4,1,4
-67.25,-35.25,0.0628862967208325,0.103031191837582,0.326065627516752,4,1,4
-66.75,-35.25,0.0566605982963612,0.112124715041695,0.330726114963183,4,1,4
-66.25,-35.25,0.0566605982963612,0.125783161823749,0.352606128535967,4,1,4
-65.75,-35.25,0.0504573753174657,0.124180558502524,0.371729864486689,4,1,4
-65.25,-35.25,0.0504573753174657,0.116747252681003,0.387481767288856,4,1,4
-64.75,-35.25,0.0589418560222956,0.13290545284946,0.394051747302693,4,1,4
-64.25,-35.25,0.0589418560222956,0.145282324587594,0.394369536508232,4,1,4
-63.75,-35.25,0.0651113658328276,0.14853007153012,0.403036482043602,4,1,4
-63.25,-35.25,0.0651113658328276,0.139840295692434,0.42789557614723,4,1,4
-62.75,-35.25,0.0717528600004495,0.136431491971435,0.434765615965583,4,1,4
-62.25,-35.25,0.0717528600004495,0.126611665005979,0.436192008124601,4,1,4
-61.75,-35.25,0.070325669206392,0.130391677582496,0.449505757513462,4,1,4
-61.25,-35.25,0.070325669206392,0.133409985376779,0.460030063961778,4,1,4
-60.75,-35.25,0.0686400107882139,0.130259132606733,0.467119968968394,4,1,4
-60.25,-35.25,0.0686400107882139,0.147615469027663,0.477213564357565,4,1,4
-59.75,-35.25,0.069404175937788,0.143279421984392,0.48487379945638,5,1,4
-59.25,-35.25,0.069404175937788,0.148821262731011,0.488929812251957,5,1,4
-58.75,-35.25,0.0716854336637224,0.165458394997798,0.497749519254278,5,1,4
-58.25,-35.25,0.0716854336637224,0.167913280324359,0.486994215203103,5,1,4
-57.75,-35.25,0.0819791877373969,0.157995262028511,0.479588015620685,4,4,4
-57.25,-35.25,0.0819791877373969,0.0745716983075088,0.465065780780724,4,4,4
-72.25,-34.75,0.0513788685860697,0.0223561642874382,0.441031773831082,4,1,4
-71.75,-34.75,0.0528510102712786,0.105039299128832,0.33940635754932,4,1,4
-71.25,-34.75,0.0528510102712786,0.114932043957622,0.303219619283017,4,1,4
-70.75,-34.75,0.0514013440316454,0.221663586414996,0.42118087474365,4,1,4
-70.25,-34.75,0.0514013440316454,0.674050442487591,0.698281981098217,3,5,5
-69.75,-34.75,0.0302856629132673,0.482652963612152,0.565342551419289,3,5,5
-69.25,-34.75,0.0302856629132673,0.184314337028489,0.38460058500581,4,1,4
-68.75,-34.75,0.0506034657137078,0.124995985155476,0.354812098950416,4,1,4
-68.25,-34.75,0.0506034657137078,0.114523602845929,0.306138012692628,4,1,4
-67.75,-34.75,0.0581664531499337,0.105162408345931,0.310229355442858,4,1,4
-67.25,-34.75,0.0581664531499337,0.0922608917855123,0.316033698488987,4,1,4
-66.75,-34.75,0.0544692423527297,0.110430761437268,0.327006342319558,4,1,4
-66.25,-34.75,0.0544692423527297,0.129998555125038,0.352990402995341,4,1,4
-65.75,-34.75,0.0548513249275167,0.134627978849507,0.361229394805736,4,1,4
-65.25,-34.75,0.0548513249275167,0.13642624333121,0.371536902633699,4,1,4
-64.75,-34.75,0.0649540377137977,0.144993761971807,0.382487900102556,4,1,4
-64.25,-34.75,0.0649540377137977,0.147866880117944,0.392795201774692,4,1,4
-63.75,-34.75,0.0715393432674803,0.137525118676653,0.402877072051268,4,1,4
-63.25,-34.75,0.0715393432674803,0.161906055702305,0.42426063662594,4,1,4
-62.75,-34.75,0.0722697952486908,0.142882378633877,0.430620337697416,4,1,4
-62.25,-34.75,0.0722697952486908,0.114958511581993,0.433413749137608,4,1,4
-61.75,-34.75,0.0723035084170544,0.135675045160922,0.443139510994516,4,1,4
-61.25,-34.75,0.0723035084170544,0.138530708683223,0.45327717219146,4,1,4
-60.75,-34.75,0.0670217787067629,0.146207174443808,0.468994698509667,4,1,4
-60.25,-34.75,0.0670217787067629,0.15414686922279,0.475670281845293,4,1,4
-59.75,-34.75,0.0702132919785135,0.163323773312954,0.485849174207407,4,1,4
-59.25,-34.75,0.0702132919785135,0.165201238876666,0.48786749128138,5,1,4
-58.75,-34.75,0.0863618996246601,0.141014101244605,0.499242345128174,5,4,4
-58.25,-34.75,0.0863618996246601,0.0718182027456086,0.469047319784214,4,4,4
-57.75,-34.75,0.0792933719910997,0.0227854664113304,0.443100238309692,4,4,4
-57.25,-34.75,0.0792933719910997,0.0142614904215448,0.440180041036606,4,4,4
-56.75,-34.75,0.0723259838626301,0.0637699987922393,0.45805462729958,4,1,4
-56.25,-34.75,0.0723259838626301,0.106568628699465,0.484409897309273,5,1,4
-55.75,-34.75,0.0676173780145191,0.0865358917430797,0.498143534576423,5,1,4
-55.25,-34.75,0.0676173780145191,0.10868212828456,0.517804512609296,5,1,4
-54.75,-34.75,0.0662800890027645,0.114477696526118,0.512998556458253,5,1,4
-54.25,-34.75,0.0662800890027645,0.0142614904215448,0.488782616992304,5,1,4
-71.75,-34.25,0.0528510102712786,0.107435151564298,0.364902344307416,4,1,4
-71.25,-34.25,0.0528510102712786,0.102476708285463,0.285052214438909,4,1,4
-70.75,-34.25,0.0514013440316454,0.11231948129246,0.35330149213654,4,1,4
-70.25,-34.25,0.0514013440316454,0.571272612903243,0.632922750384142,3,5,5
-69.75,-34.25,0.0302856629132673,0.624702424421449,0.676462757724578,3,5,5
-69.25,-34.25,0.0302856629132673,0.300644124001438,0.509332487407261,4,3,5
-68.75,-34.25,0.0506034657137078,0.122197067287225,0.377368947868925,4,1,4
-68.25,-34.25,0.0506034657137078,0.114386678641546,0.305500372723291,4,1,4
-67.75,-34.25,0.0581664531499337,0.096301400948638,0.301175558500291,4,1,4
-67.25,-34.25,0.0581664531499337,0.106910038123081,0.300455043888965,4,1,4
-66.75,-34.25,0.0544692423527297,0.117868300740392,0.319929553977361,4,1,4
-66.25,-34.25,0.0544692423527297,0.131629474604985,0.35372282310561,4,1,4
-65.75,-34.25,0.0548513249275167,0.140479300901409,0.362369024211005,4,1,4
-65.25,-34.25,0.0548513249275167,0.141526177731154,0.375039387036883,4,1,4
-64.75,-34.25,0.0649540377137977,0.155447012152289,0.378541330281025,4,1,4
-64.25,-34.25,0.0649540377137977,0.161258418177264,0.389010412737492,4,1,4
-63.75,-34.25,0.0715393432674803,0.150817080727107,0.400354600905192,4,1,4
-63.25,-34.25,0.0715393432674803,0.153271466143633,0.424870600175658,4,1,4
-62.75,-34.25,0.0722697952486908,0.152153584663539,0.431145055813147,4,1,4
-62.25,-34.25,0.0722697952486908,0.122353012797199,0.435343367667512,4,1,4
-61.75,-34.25,0.0723035084170544,0.138361494936888,0.446440787311676,4,1,4
-61.25,-34.25,0.0723035084170544,0.150221645370871,0.453782872432257,4,1,4
-60.75,-34.25,0.0670217787067629,0.157938767334134,0.471547010711535,4,1,4
-60.25,-34.25,0.0670217787067629,0.16330107124274,0.476142842537085,4,1,4
-59.75,-34.25,0.0702132919785135,0.166669471004218,0.483861574351484,4,1,4
-59.25,-34.25,0.0702132919785135,0.156726370806011,0.486585356661497,5,1,4
-58.75,-34.25,0.0863618996246601,0.124433209345585,0.492458117672328,5,4,4
-58.25,-34.25,0.0863618996246601,0.0142614904215448,0.442082756231237,4,4,4
-57.75,-34.25,0.0792933719910997,0.116303148642856,0.474147872610388,4,4,4
-57.25,-34.25,0.0792933719910997,0.135675561400482,0.482868882511086,5,4,4
-56.75,-34.25,0.0723259838626301,0.158261131349711,0.514236831426188,5,1,4
-56.25,-34.25,0.0723259838626301,0.157229064365008,0.526135887999148,5,1,4
-55.75,-34.25,0.0676173780145191,0.165217603136755,0.540820006701353,5,1,4
-55.25,-34.25,0.0676173780145191,0.159008584448513,0.563130602485891,5,1,4
-54.75,-34.25,0.0662800890027645,0.15658009997439,0.571360446131515,5,1,4
-54.25,-34.25,0.0662800890027645,0.1610856494594,0.568363610430171,5,1,4
-53.75,-34.25,0.0753264558469872,0.0457794844248035,0.507412352045346,5,4,4
-71.75,-33.75,0.0542332501741847,0.0607923469586586,0.45969841077695,4,1,4
-71.25,-33.75,0.0542332501741847,0.108105644169122,0.304969341085394,4,1,4
-70.75,-33.75,0.0734272806958398,0.1147320182871,0.278287391400171,4,1,4
-70.25,-33.75,0.0734272806958398,0.463739225650132,0.509818860539385,3,5,5
-69.75,-33.75,0.0485582001663183,0.612976094356651,0.82102576825418,3,5,5
-69.25,-33.75,0.0485582001663183,0.290152292502815,0.560916849689017,5,3,5
-68.75,-33.75,0.0650776526644641,0.114871995133228,0.327287023476446,4,1,4
-68.25,-33.75,0.0650776526644641,0.108949309168843,0.280857407233583,4,1,4
-67.75,-33.75,0.0551097925516373,0.0998530693618973,0.279767280995995,4,1,4
-67.25,-33.75,0.0551097925516373,0.0941804856639019,0.290261952544346,4,1,4
-66.75,-33.75,0.05012024363383,0.104630720054777,0.312575769513664,4,1,4
-66.25,-33.75,0.05012024363383,0.128434761295002,0.332055150033446,4,1,4
-65.75,-33.75,0.0545366686894568,0.13486863114214,0.384318022677012,4,1,4
-65.25,-33.75,0.0545366686894568,0.148796107102718,0.397763479869109,4,1,4
-64.75,-33.75,0.0666396961319758,0.161482872762451,0.39109464813678,4,1,4
-64.25,-33.75,0.0666396961319758,0.16501233480527,0.392594122536059,4,1,4
-63.75,-33.75,0.0745173398062617,0.156003841972163,0.403388905427883,4,1,4
-63.25,-33.75,0.0745173398062617,0.132399079642719,0.421959628375777,4,1,4
-62.75,-33.75,0.0756411120850471,0.158327210313004,0.437493057541505,4,1,4
-62.25,-33.75,0.0756411120850471,0.151297863032935,0.443662322168857,4,1,4
-61.75,-33.75,0.0718877126739038,0.153599052814205,0.446137686708728,4,1,4
-61.25,-33.75,0.0718877126739038,0.151390212278565,0.452874446785673,4,1,4
-60.75,-33.75,0.0756411120850471,0.160738463488854,0.466703482661232,4,1,4
-60.25,-33.75,0.0756411120850471,0.161350469719014,0.462567429866271,4,1,4
-59.75,-33.75,0.0885982064594431,0.136687564789496,0.46060194022267,4,4,4
-59.25,-33.75,0.0885982064594431,0.110839726355035,0.465633018535535,4,4,4
-58.75,-33.75,0.0776301890184973,0.0830146232052374,0.471908917263805,4,4,4
-58.25,-33.75,0.0776301890184973,0.141424663748574,0.495158965146716,5,4,4
-57.75,-33.75,0.0600431528555054,0.160501367095434,0.502744417219707,5,1,4
-57.25,-33.75,0.0600431528555054,0.16689098389062,0.509136587833753,5,1,4
-56.75,-33.75,0.0566268851279977,0.177019165191319,0.514472931385736,5,1,4
-56.25,-33.75,0.0566268851279977,0.17793849080847501,0.516481610674852,5,1,4
-55.75,-33.75,0.0565819342368462,0.178362776182179,0.535112479584936,5,1,4
-55.25,-33.75,0.0565819342368462,0.17115943963228,0.548160236419501,5,1,4
-54.75,-33.75,0.0632459038500438,0.167281474665963,0.548910076697054,5,1,4
-54.25,-33.75,0.0632459038500438,0.154442568933675,0.55115583518589,5,1,4
-53.75,-33.75,0.0805632346661273,0.135681372713086,0.553161061364923,5,4,4
-53.25,-33.75,0.0805632346661273,0.045021206405705,0.480590036012202,5,4,4
-71.75,-33.25,0.0542332501741847,0.0142614904215448,0.476467022573225,5,1,4
-71.25,-33.25,0.0542332501741847,0.0965842798972538,0.296126570400056,4,1,4
-70.75,-33.25,0.0734272806958398,0.120882255311436,0.273492103813116,4,1,4
-70.25,-33.25,0.0734272806958398,0.453691477604409,0.650199639369037,3,5,5
-69.75,-33.25,0.0485582001663183,0.622296240624444,0.769919635949427,3,5,5
-69.25,-33.25,0.0485582001663183,0.251968239090603,0.639580913552484,5,3,5
-68.75,-33.25,0.0650776526644641,0.118147452746122,0.339180153069412,4,1,4
-68.25,-33.25,0.0650776526644641,0.114761372349353,0.282825370747094,4,1,4
-67.75,-33.25,0.0551097925516373,0.098201952168362,0.28623753312908,4,1,4
-67.25,-33.25,0.0551097925516373,0.104779902040777,0.265450841209184,4,1,4
-66.75,-33.25,0.05012024363383,0.0907394482908642,0.293256494762128,4,1,4
-66.25,-33.25,0.05012024363383,0.1157923513795,0.313251419463391,4,1,4
-65.75,-33.25,0.0545366686894568,0.136291076756539,0.396129385715553,4,1,4
-65.25,-33.25,0.0545366686894568,0.157730124936422,0.417300867484388,4,1,4
-64.75,-33.25,0.0666396961319758,0.157739304339781,0.420875351809749,4,1,4
-64.25,-33.25,0.0666396961319758,0.165244950950868,0.398082866782299,4,1,4
-63.75,-33.25,0.0745173398062617,0.160356368703929,0.400768252569748,4,1,4
-63.25,-33.25,0.0745173398062617,0.161250449260543,0.422533411578059,4,1,4
-62.75,-33.25,0.0756411120850471,0.157910017306164,0.434343924223819,4,1,4
-62.25,-33.25,0.0756411120850471,0.166462785918737,0.438608257481411,4,1,4
-61.75,-33.25,0.0718877126739038,0.165675188185838,0.44520354312287,4,1,4
-61.25,-33.25,0.0718877126739038,0.167268016770195,0.452316537581982,4,1,4
-60.75,-33.25,0.0756411120850471,0.155516355610731,0.452586807869664,4,1,4
-60.25,-33.25,0.0756411120850471,0.102495288357182,0.441071974217122,4,1,4
-59.75,-33.25,0.0885982064594431,0.0991493217648313,0.454203739550718,4,4,4
-59.25,-33.25,0.0885982064594431,0.126980234454326,0.470695277917058,4,4,4
-58.75,-33.25,0.0776301890184973,0.132798240221623,0.478676136864018,4,4,4
-58.25,-33.25,0.0776301890184973,0.0986421328109107,0.479492823168101,5,4,4
-57.75,-33.25,0.0600431528555054,0.156585642843708,0.49282275578929,5,1,4
-57.25,-33.25,0.0600431528555054,0.155482819483711,0.488493844219252,5,1,4
-56.75,-33.25,0.0566268851279977,0.170534760172899,0.497899600695492,5,1,4
-56.25,-33.25,0.0566268851279977,0.170985449269472,0.504094170950467,5,1,4
-55.75,-33.25,0.0565819342368462,0.173193999991335,0.523775919182793,5,1,4
-55.25,-33.25,0.0565819342368462,0.174752792806999,0.53921601129837,5,1,4
-54.75,-33.25,0.0632459038500438,0.170184937132196,0.550740328118901,5,1,4
-54.25,-33.25,0.0632459038500438,0.158445684530324,0.558926157495707,5,1,4
-53.75,-33.25,0.0805632346661273,0.116030942659246,0.552268973567538,5,4,4
-53.25,-33.25,0.0805632346661273,0.0835086078599806,0.52814039263279,5,4,4
-71.75,-32.75,0.0585372980019329,0.0142614904215448,0.483323559184986,5,1,4
-71.25,-32.75,0.0585372980019329,0.0763098873931013,0.358216659336324,4,1,4
-70.75,-32.75,0.0438833074865709,0.106106401926211,0.253044615535169,4,1,4
-70.25,-32.75,0.0438833074865709,0.467275399027839,0.596809558208709,3,5,5
-69.75,-32.75,0.026138943204549,0.554399537196751,0.686225936863876,3,5,5
-69.25,-32.75,0.026138943204549,0.240224611568273,0.423076219867508,4,1,4
-68.75,-32.75,0.0675387139550042,0.125244560407703,0.411624109124979,4,1,4
-68.25,-32.75,0.0675387139550042,0.127180200667915,0.278152539720591,4,1,4
-67.75,-32.75,0.0529296743307936,0.108761384985258,0.270107720928662,4,1,4
-67.25,-32.75,0.0529296743307936,0.140524168824042,0.254342392228338,4,1,4
-66.75,-32.75,0.0479064122446228,0.0989361477427244,0.284443771288408,4,1,4
-66.25,-32.75,0.0479064122446228,0.107911961454628,0.30192516685254,4,1,4
-65.75,-32.75,0.0495471197716495,0.129179916171067,0.387672899508892,4,1,4
-65.25,-32.75,0.0495471197716495,0.139335836607308,0.37787060230164,4,1,4
-64.75,-32.75,0.0588631919627807,0.141813714756872,0.476297047094817,4,1,4
-64.25,-32.75,0.0588631919627807,0.160836719499469,0.3998852356287,4,1,4
-63.75,-32.75,0.0737419369338997,0.164661991394238,0.397762500628936,4,1,4
-63.25,-32.75,0.0737419369338997,0.167238773603633,0.425857674269801,4,1,4
-62.75,-32.75,0.0780235093160722,0.17155446751555,0.433312114315467,4,1,4
-62.25,-32.75,0.0780235093160722,0.172940042727692,0.433429210824547,4,1,4
-61.75,-32.75,0.0798327826849167,0.170879859390589,0.441991068427693,4,4,4
-61.25,-32.75,0.0798327826849167,0.169755636942297,0.453407256517568,4,4,4
-60.75,-32.75,0.0905423325017418,0.130125275972688,0.42746754511382,4,4,4
-60.25,-32.75,0.0905423325017418,0.0774487583905065,0.437583972260703,4,4,4
-59.75,-32.75,0.0702919560380284,0.157470385906305,0.467697978365106,4,1,4
